1. OPCODE: GU_GAME_ENTER_RES, LENGTH: 79, sha1: 899fe6bea6f11bd74ad0e86be95c149d690e072c
726. OPCODE: GU_CHAR_ACTION_ATTACK, LENGTH: 47, sha1: bbb368745888483f79c59e3112ac1bce63ceac2e
727. OPCODE: GU_UPDATE_CHAR_LP, LENGTH: 18, sha1: 34d1f25dcebac2d243b90c1574726597fcc6cb45
728. OPCODE: GU_SERVER_CHANNEL_INFO_REFRESHED_NFY, LENGTH: 121, sha1: e2b911a4261529bacc01725695efbf79a5da88fc
729. OPCODE: GU_SERVER_CHANNEL_INFO_REFRESHED_NFY, LENGTH: 121, sha1: 05e9b310e3d1a0809e6689ec46c16e4de3b234f7
730. OPCODE: GU_SERVER_CHANNEL_INFO_REFRESHED_NFY, LENGTH: 121, sha1: c211cd94de03e4dd7f30d4656c1609f104f1967f
731. OPCODE: GU_SERVER_CHANNEL_INFO_REFRESHED_NFY, LENGTH: 121, sha1: aca0fc4f3d4553a6d293f53c7bd0d42cd8e7bf15
732. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: c9af3f259e83ec86a7b448e5f878dc222ab5985d
733. OPCODE: GU_CHAR_ACTION_ATTACK, LENGTH: 47, sha1: acabf295671b3db82556e470207cb2f87da28082
734. OPCODE: GU_UPDATE_CHAR_LP, LENGTH: 18, sha1: f49ed516a1dbaece48a234611544b542478a78ca
735. OPCODE: GU_CHAR_ACTION_ATTACK, LENGTH: 47, sha1: 372e20bec6ecc77a562c605a9a1146b580a507e6
736. OPCODE: GU_UPDATE_CHAR_LP, LENGTH: 18, sha1: 281fc1ddf54af01d7a8f431891e1641e20ed43e9
737. OPCODE: GU_CHAR_ACTION_ATTACK, LENGTH: 47, sha1: e3bcabeac70bd235738ad37b8f12db8a213ab61c
738. OPCODE: GU_UPDATE_CHAR_LP, LENGTH: 18, sha1: f9e540199ab7247c8bc3cc1b6f931d082ab044ae
739. OPCODE: GU_CHAR_TARGET_CHANGED, LENGTH: 10, sha1: 703f698b835869e2547b5d98c43f9b0fd3d5d529
740. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1e334db927edbbf2d19e53c356e586b248bd9c75
741. OPCODE: GU_CHAR_FIGHTMODE, LENGTH: 7, sha1: aea47eed240e936a39e7b04ed75e10c3a9b4c40f
742. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 21ae4d7ccd95e38c186b790dd582375ba3286bd1
743. OPCODE: GU_CHAR_FIGHTMODE, LENGTH: 7, sha1: 456698ca8694ac5d75a522eedca3b3c9b8dbe249
744. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 04dc1ff721a54405972e1520a0d8f18ca117a1e5
745. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 3159a2c6f1dcc62c98b35a2b0d5e7b30dcff4a6a
746. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 72d5a665bdec10b1bd5c6888a66d35393e11ca91
747. OPCODE: GU_CHAR_AIR_MOVE_SYNC, LENGTH: 24, sha1: cb5961e2be8b16b45ec60143f3f881a38c87e567
748. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 8df9c451e267c6a47f3ac7a080d0620c1b243918
749. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0d6cfc97104cd896e4b4e36cb4f0b4ce3657275c
750. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 09c0ac106dbeba77fb5ee3956c601b6e0b5404f8
751. OPCODE: GU_CHAR_IS_BATTLECOMBATING, LENGTH: 6, sha1: c7375d5811fd40c003b0b4d4e36eb791474a2cfa
752. OPCODE: GU_OBJECT_DESTROY, LENGTH: 6, sha1: 14adb8c48620be3a1a5e1974f5b57cb37777f5cb
753. OPCODE: GU_UPDATE_CHAR_LP_EP, LENGTH: 22, sha1: 1bda03c7aa21ab65f088d78a6a91231989425f50
754. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: c6fb0e9b08f9819d5d29fd8abd563937fa8340dc
755. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 7933320abe0c7496bd9046b556c6ac7ad917ab08
756. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: ae97d579af8d4d6dd7da402677307e353364f1ab
757. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: c9d89d38469c26e9417884e86635e62480139699
758. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 2e4129c06e0a18be9104acaac22aeaebeccc9277
759. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 500e7ec26a5dcbbfa0c83847755da8c761f3d78c
760. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 6d04f1cf8e3ab9105ef43dac1936fb4b03dfdaf4
761. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: a4b7e4b2ecae9135b3bc568fee07b3e266009c60
762. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 28647de8fdd1bf81dcbf9584593492d0f691f52b
763. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f137f15f714282726f44ae72e20c9286db99fd86
764. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0acc920d91b2786606ee0a806f14de3763c1146e
765. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e92b51d130a84e0c2485d7de07725c86d721acec
766. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: b562612904c923606dadf7511392b8136237e6d1
767. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 1b315f582fc268e5980bb3af9cfceda27a56ebc5
768. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0a04329a8fe6ad8818d8bc3f0308bc69a16533e0
769. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 4284fce590d60fd7ea509954f5e67f4ac333c9cf
770. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f6e9bb07e41b59aca8e55bfed5416840d2d4874e
771. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 130e5c54d1970165c2857fc17adbe4ca11c98d72
772. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 2e8b47468e4398eec828967354ad0abd8d372053
773. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: e2719041bccf3bdb0022f3b4a8eac565ef9e1218
774. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: c06e72df566a69af6223b618da82ca0a68972ac4
775. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f489c42dd40d7ad75af5370fa4a13ad6ef819f00
776. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 73691f720aff7da66dc0bbc4485930dfbab3e4ae
777. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 184e13f1d33aa5f5d40bca59fec3630da6d67a67
778. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 54e6fd4001a926427c75a57186d4cd79160f8670
779. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f167e56ad9c0496c6e152768a1b79def9411fcc3
780. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0119901273f234df07937f3145b17eea7a2f029c
781. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 084e36012f6374bb4ee4da72448f6281252653ea
782. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: f81dd4ae9dc859b6ea1baa6b37227fd84f5623ba
783. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 6b7d7414d36d6018b247d46771e33553512343b8
784. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 471a4cea009049dc2ebc2d8544da36ce3fce9e46
785. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 397e12642e37c43351fd5a7de55fd4a1ec71682d
786. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: fc4090848f7ca3043f0efa55ba08a832d09bfec0
787. OPCODE: GU_UPDATE_CHAR_STATE, LENGTH: 977, sha1: 0099120536a7c0762ef55e9b8b7c9da69d67dede
